product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,lap_customer_id,lap_customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory,Product segmentation
0,4,4705,1506,01-06-2023,28-03-2025,1,111083,224,224,1677,0,2,16,512,2028,35,High ssd lap
0,8,20807,3672,29-06-2024,22-11-2024,10,1273990,225,225,9979,4,7,16,64,2028,15,Best selling lap
0,1,22641,3641,17-01-2024,27-05-2024,8,1017288,226,226,6539,2,0,12,128,256,57,Best selling lap
0,0,21305,5026,21-03-2024,14-10-2024,10,1373580,227,227,7817,3,1,8,128,2028,23,Best selling lap
0,4,17149,22447,05-10-2024,22-12-2024,5,455370,228,228,12046,2,3,12,256,1028,14,Low demand lap
0,3,8763,10479,15-05-2024,17-12-2024,6,1070568,229,229,8967,4,2,4,128,1028,33,Best selling lap
0,7,9093,19950,29-01-2025,04-02-2025,6,431412,230,230,14576,4,1,16,1028,1028,50,High storage lap
0,0,10781,22856,05-08-2023,20-11-2023,6,566862,231,231,3056,4,5,4,1028,1028,13,High storage lap
0,4,4812,20141,24-06-2023,21-10-2024,5,366810,232,232,2139,2,1,6,64,2028,15,High ssd lap
0,1,21842,16976,12-09-2023,16-10-2023,4,198308,233,233,3942,3,1,12,128,2028,16,High ssd lap
0,1,19193,340,06-07-2024,17-09-2024,7,717367,234,234,10147,3,3,6,512,512,43,Best selling lap
0,4,17211,20605,29-03-2024,05-10-2024,6,460512,235,235,7983,2,7,32,256,1028,8,Low demand lap
0,2,8794,15508,04-06-2023,07-07-2024,5,190000,236,236,1730,3,3,6,128,2028,58,High ssd lap
0,4,16967,7555,13-05-2024,31-12-2023,1,155936,237,237,8933,4,7,16,1028,1028,41,High storage lap
0,8,19356,15903,19-06-2023,18-08-2024,9,369837,238,238,1977,0,2,6,256,2028,1,High ssd lap
0,4,12646,22131,05-12-2023,30-01-2024,7,620074,239,239,5621,1,2,12,256,1028,3,Low demand lap
0,4,8187,22541,26-11-2024,12-09-2024,3,275814,240,240,13111,3,5,12,1028,1028,21,High storage lap
0,8,1023,811,12-11-2023,15-04-2024,4,424004,241,241,5106,0,1,16,1028,512,47,High storage lap
0,2,17833,18547,29-05-2023,26-05-2023,5,307580,242,242,1582,1,1,8,256,256,43,Low demand lap
0,5,19021,15758,27-04-2024,23-02-2025,7,279419,243,243,8569,4,5,4,256,512,58,Low demand lap
0,2,6967,9080,23-07-2023,13-04-2024,7,1172598,244,244,2766,3,5,4,128,2028,3,Best selling lap
0,0,20505,8104,21-09-2024,02-01-2025,9,1440927,245,245,11749,1,1,4,1028,256,13,Best selling lap
0,4,16256,13904,25-07-2023,17-12-2024,7,171878,246,246,2811,0,2,16,256,256,28,Low demand lap
0,4,11352,12913,02-08-2024,05-07-2024,10,196780,246,246,10727,0,6,4,64,512,4,Low demand lap
0,1,10074,22182,23-10-2023,04-03-2025,5,444685,247,247,4760,3,2,8,512,512,8,Low demand lap
0,4,16452,6948,22-01-2024,12-07-2024,5,758590,248,248,6632,0,3,32,64,1028,41,Low demand lap
0,6,16356,21251,04-08-2024,07-12-2024,10,818820,249,249,10769,2,0,8,256,1028,25,Best selling lap
0,3,18040,8203,15-11-2023,09-03-2024,2,321788,250,250,5174,4,3,4,128,512,37,Low demand lap
0,5,12336,546,18-12-2024,15-08-2024,1,103987,251,251,13619,1,4,32,64,512,20,Low demand lap
0,4,7293,7428,13-10-2023,08-10-2024,9,1395306,252,252,4604,2,5,32,256,1028,45,Best selling lap
0,7,9668,7239,26-04-2023,21-02-2024,4,614612,253,253,877,0,1,32,128,512,44,Low demand lap
0,4,14034,15091,09-12-2023,16-08-2024,8,275648,254,254,5706,3,3,12,128,1028,2,Low demand lap
0,4,16569,10442,08-01-2024,03-02-2024,2,356356,255,255,6313,4,2,16,1028,256,38,High storage lap
0,1,9675,6501,23-04-2023,03-12-2024,5,742790,256,256,809,0,0,32,512,256,48,Low demand lap
0,4,24778,6929,08-01-2025,25-01-2025,6,909480,257,257,14110,1,3,32,512,1028,52,Best selling lap
0,0,21955,4659,09-06-2023,13-05-2024,4,539064,258,258,1797,4,7,8,1028,256,33,High storage lap
0,1,2314,16112,08-02-2025,19-03-2024,5,213240,259,259,14799,2,1,6,512,512,52,Low demand lap
0,3,759,22398,18-04-2024,20-07-2023,7,634872,260,260,8372,1,7,12,512,2028,9,High ssd lap
0,6,8009,8972,15-05-2023,01-09-2023,8,1332656,261,261,1282,3,6,6,64,512,41,Best selling lap
0,6,1207,21810,07-12-2024,18-09-2023,6,516444,262,262,13359,3,7,32,128,512,38,Low demand lap
0,4,8423,10179,17-01-2024,06-02-2025,2,352152,263,263,6521,3,2,32,256,2028,5,High ssd lap
0,1,17514,22490,09-06-2024,18-12-2023,4,365776,264,264,9488,2,5,16,256,256,4,Low demand lap
0,8,3653,13771,23-03-2023,07-02-2024,6,140682,265,265,46,3,4,4,1028,256,31,High storage lap
0,8,3337,8162,02-11-2023,22-08-2024,2,321120,266,266,4885,2,0,4,128,512,36,Low demand lap
0,1,18917,11984,30-05-2023,14-02-2024,10,1897650,267,267,1599,1,2,4,512,2028,24,Best selling lap
0,3,8001,17841,12-10-2023,07-03-2024,10,562150,268,268,4598,4,3,12,256,2028,37,High ssd lap
0,1,18617,20036,09-06-2023,17-05-2023,7,508270,269,269,1801,0,1,12,64,256,37,Low demand lap
0,1,11371,5631,11-08-2023,26-12-2024,4,567448,270,270,3176,3,6,4,512,512,35,Low demand lap
0,2,20045,18545,18-02-2025,14-10-2024,10,61510,271,271,15013,3,3,16,256,512,51,Low demand lap
0,1,20485,23389,13-01-2024,04-06-2023,4,394812,272,272,6432,2,6,16,1028,1028,7,High storage lap
0,5,331,7130,15-12-2023,28-06-2023,6,917376,273,273,5813,1,2,8,512,256,48,Best selling lap
0,4,8365,8373,24-11-2023,03-03-2025,6,97260,274,274,5386,2,5,8,64,512,22,Low demand lap
0,0,6579,1743,25-04-2023,08-01-2025,5,564685,275,275,860,4,6,32,512,512,60,Low demand lap
0,7,14488,6699,27-11-2023,08-02-2024,10,1498330,276,276,5446,3,7,4,128,512,8,Best selling lap
0,4,7073,15297,17-02-2025,11-08-2024,4,144652,277,277,14979,2,3,16,512,256,28,Low demand lap
0,3,18480,17162,29-02-2024,19-08-2023,8,408184,278,278,7338,0,6,6,512,256,32,Low demand lap
0,4,5326,15717,22-05-2023,08-08-2024,1,39580,279,279,1412,2,3,16,256,1028,32,Low demand lap
0,0,578,27,08-12-2024,17-05-2024,7,701211,280,280,13402,4,2,6,128,256,18,Best selling lap
0,8,12160,23033,01-11-2024,04-07-2023,2,191552,281,281,12613,0,5,12,256,256,48,Low demand lap
0,4,10971,21805,08-01-2024,29-12-2024,6,516138,282,282,6324,2,4,8,256,512,45,Low demand lap
0,0,7124,11344,12-11-2023,07-08-2024,1,184855,283,283,5124,2,3,4,512,1028,16,Low demand lap
0,2,18068,14937,19-01-2025,15-07-2024,4,132652,284,284,14339,2,7,4,128,2028,31,High ssd lap
0,2,12809,15955,02-12-2023,19-05-2024,5,207370,285,285,5563,3,6,16,512,1028,21,Low demand lap
0,1,7613,18862,27-10-2024,22-05-2024,4,255800,286,286,12495,4,0,16,64,2028,34,High ssd lap
0,0,21100,18573,23-09-2023,18-01-2025,4,246668,287,287,4203,3,5,32,128,1028,20,Low demand lap
0,1,16252,868,17-12-2024,12-06-2024,1,106404,288,288,13599,3,5,4,256,2028,52,High ssd lap
0,0,19813,16607,07-06-2023,13-04-2023,7,325388,289,289,1790,0,0,32,512,2028,21,High ssd lap
0,8,14500,13165,28-05-2024,11-07-2023,1,198701,290,290,9248,3,7,4,1028,512,41,High storage lap
0,1,14414,2650,12-12-2023,05-06-2024,9,1077678,291,291,5765,3,1,16,64,256,20,Best selling lap
0,0,14862,19661,14-10-2024,18-04-2025,4,278784,292,292,12268,1,1,32,128,1028,40,Low demand lap
0,4,14280,3428,08-03-2025,14-02-2025,9,1130400,292,292,15435,0,4,32,1028,256,37,Best selling lap
0,0,21881,9063,20-07-2023,30-03-2025,3,502146,293,293,2697,3,2,32,512,1028,50,Low demand lap
0,1,23769,23246,31-07-2023,19-09-2024,9,877932,294,294,2949,3,5,6,256,256,31,Low demand lap
0,1,18674,11604,10-05-2024,01-02-2025,6,1121334,295,295,8851,3,0,6,512,256,55,Best selling lap
0,6,20981,1697,02-03-2025,05-01-2024,7,78806,296,296,15282,2,4,16,128,512,40,Low demand lap
0,1,21859,19076,10-12-2023,21-06-2023,7,457345,297,297,5728,4,1,12,256,2028,33,High ssd lap
0,7,19718,16110,29-01-2025,12-08-2023,7,298438,298,298,14580,3,4,6,128,256,32,Low demand lap
0,1,20231,6838,04-01-2024,11-10-2023,2,301874,299,299,6241,1,1,32,64,256,34,Low demand lap
0,2,24579,18942,19-08-2023,27-05-2024,6,386892,300,300,3346,4,5,8,64,2028,49,High ssd lap
0,2,21774,17158,30-07-2023,14-12-2023,1,50988,301,301,2932,0,0,12,128,1028,55,Low demand lap
0,1,11453,12936,09-04-2023,01-10-2023,3,591042,302,302,411,4,3,12,256,512,39,Low demand lap
0,1,23485,5654,08-12-2023,16-01-2024,3,426072,303,303,5690,0,3,16,128,512,42,Low demand lap
0,1,11463,9592,02-03-2024,20-04-2023,4,685860,304,304,7380,0,6,32,1028,2028,16,High storage lap
0,8,16120,4158,29-04-2023,03-03-2024,4,52388,305,305,925,1,3,8,128,2028,26,High ssd lap
0,2,15935,35,01-06-2024,20-04-2023,4,401008,306,306,9334,4,2,12,256,2028,14,High ssd lap
0,6,6079,18752,20-01-2024,06-12-2024,6,378018,307,307,6601,4,4,6,64,1028,51,Low demand lap
0,8,3234,11494,11-03-2024,21-09-2023,3,557910,307,307,7600,1,6,8,256,2028,3,High ssd lap
0,0,6608,3052,03-11-2023,08-04-2024,3,368787,308,308,4921,2,5,16,128,1028,53,Low demand lap
0,3,14965,21781,13-06-2024,03-12-2023,7,600978,309,309,9578,1,6,16,256,256,38,Low demand lap
0,1,24561,23025,01-10-2024,14-11-2023,5,478545,310,310,11988,4,0,4,256,1028,8,Low demand lap
0,8,19641,1367,06-05-2023,29-09-2023,3,330324,311,311,1066,0,4,6,1028,512,8,High storage lap
0,4,20480,82,14-07-2023,21-01-2024,3,301836,312,312,2584,3,0,6,256,1028,20,Low demand lap
0,7,22807,22702,25-04-2023,16-10-2023,9,839232,313,313,865,0,4,12,64,2028,32,High ssd lap
0,0,11681,17698,14-10-2023,12-02-2024,1,55163,314,314,4610,1,5,4,256,256,44,Low demand lap
0,2,20788,9360,19-10-2023,09-10-2024,1,169589,314,314,4728,3,6,8,128,1028,18,Low demand lap
0,8,17393,4635,31-12-2024,14-11-2023,6,807498,315,315,13885,4,0,16,1028,512,55,High storage lap
0,7,15433,11636,19-02-2025,23-08-2024,1,187104,316,316,15037,3,4,6,128,2028,41,High ssd lap
0,2,853,22512,30-01-2024,27-02-2024,6,550020,317,317,6824,3,4,6,512,512,2,Low demand lap
0,4,13145,8274,13-09-2023,14-09-2023,8,1291336,318,318,3958,0,1,12,128,256,24,Best selling lap
0,6,15192,22933,07-03-2025,12-06-2023,6,570882,319,319,15412,1,4,6,128,2028,9,High ssd lap
0,8,7557,4991,21-12-2023,18-09-2024,6,822576,320,320,5925,2,0,4,128,256,32,Best selling lap
0,8,16580,22403,05-08-2023,29-02-2024,1,90731,321,321,3046,3,3,4,128,2028,18,High ssd lap
0,1,20129,19856,21-05-2024,11-03-2025,3,213681,322,322,9105,4,4,16,128,1028,2,Low demand lap
0,0,16230,20023,06-03-2025,29-10-2024,1,72536,323,323,15384,3,1,32,1028,256,37,High storage lap
0,2,5028,20879,03-02-2025,20-11-2024,6,473094,324,324,14713,3,0,8,128,256,24,Low demand lap
0,4,9053,9718,21-02-2024,09-04-2025,6,1034520,325,325,7211,3,5,32,128,256,50,Best selling lap
0,5,11429,9583,03-11-2023,24-08-2023,8,1370984,326,326,4922,4,3,4,128,2028,24,Best selling lap
0,3,8345,17862,29-01-2024,20-09-2024,1,56392,327,327,6777,4,2,8,512,512,33,Low demand lap
0,1,20700,14611,12-05-2024,04-01-2025,8,244176,328,328,8905,3,2,8,64,256,35,Low demand lap
0,6,1020,3997,19-08-2023,01-11-2024,2,25972,329,329,3347,2,6,12,256,2028,53,High ssd lap
0,2,21601,20462,05-05-2023,06-08-2023,1,75722,330,330,1038,0,4,16,128,512,22,Low demand lap
0,6,5080,5151,04-08-2023,08-01-2025,8,1105784,331,331,3033,2,2,6,1028,1028,39,Best selling lap
0,1,7291,10597,30-01-2025,22-06-2024,1,17924,332,332,14608,4,3,32,512,2028,54,High ssd lap
0,1,15209,3548,14-12-2024,09-03-2025,2,253000,333,333,13516,1,7,16,64,256,60,Low demand lap
0,1,23202,23492,22-08-2023,09-02-2025,3,298497,334,334,3427,0,7,16,64,256,60,Low demand lap
0,0,6752,2464,13-10-2023,03-03-2025,7,827743,335,335,4608,4,2,4,128,256,55,Best selling lap
0,4,16993,6272,11-05-2023,01-04-2024,6,880662,336,336,1199,1,4,6,256,512,31,Best selling lap
0,6,2139,6692,07-10-2024,17-11-2024,8,1198416,336,336,12097,2,4,32,64,1028,51,Best selling lap
0,6,11126,23409,08-11-2023,07-05-2025,3,296667,337,337,5032,1,4,8,512,512,49,Low demand lap
0,0,12157,990,21-03-2024,06-12-2024,10,1073490,338,338,7830,0,2,6,256,2028,25,Best selling lap
0,8,7268,6582,15-08-2024,07-02-2025,10,1490720,339,339,10982,0,1,32,128,512,37,Best selling lap
0,2,16224,11198,20-03-2024,17-06-2024,9,1653957,340,340,7800,1,6,12,256,1028,60,Best selling lap
0,1,17905,18581,26-02-2025,14-12-2024,8,493760,341,341,15182,3,5,8,1028,512,50,High storage lap
0,1,19067,3503,19-07-2023,30-01-2025,10,1261870,342,342,2687,0,1,16,256,512,49,Best selling lap
0,6,21437,9966,12-07-2023,08-10-2024,8,1395376,343,343,2541,3,1,16,128,1028,36,Best selling lap
0,4,1557,569,21-11-2023,31-12-2024,5,520890,344,344,5318,1,0,32,256,1028,34,Low demand lap
0,0,7255,1805,03-05-2024,12-11-2024,8,907256,344,344,8710,3,3,32,64,512,10,Best selling lap
0,4,11244,20047,30-10-2023,08-08-2023,7,508781,345,345,4854,4,5,4,1028,512,6,High storage lap
0,4,22526,20239,04-04-2024,15-07-2024,5,370735,346,346,8090,4,5,32,256,512,24,Low demand lap
0,0,6482,13563,13-11-2023,12-10-2023,1,21816,347,347,5135,4,1,4,512,1028,46,Low demand lap
0,2,5982,7359,16-12-2024,08-09-2023,9,1391661,348,348,13581,1,5,12,64,512,40,Best selling lap
0,7,19005,1579,15-04-2024,20-12-2024,2,223222,349,349,8316,4,5,32,128,512,37,Low demand lap
0,7,17002,12652,18-05-2024,19-08-2024,2,389570,349,349,9035,2,0,8,256,256,41,Low demand lap
0,6,20430,16336,09-01-2024,11-11-2024,4,177636,350,350,6346,3,2,4,64,256,33,Low demand lap
0,4,22015,22613,24-03-2024,29-09-2023,6,554592,351,351,7876,2,2,4,256,1028,5,Low demand lap
0,4,13931,7562,10-12-2023,11-01-2024,2,31200,352,352,5728,2,1,4,64,512,8,Low demand lap
0,0,11587,7075,14-11-2023,17-04-2023,1,152463,353,353,5147,0,7,32,64,1028,3,Low demand lap
0,1,10834,19780,08-03-2024,01-07-2024,4,282312,354,354,7540,2,2,4,64,256,10,Low demand lap
0,4,18099,20385,23-11-2023,11-11-2023,1,75155,355,355,5353,0,7,16,128,512,46,Low demand lap
0,5,541,20131,13-07-2023,25-10-2023,7,513079,356,356,2578,2,1,8,256,2028,54,High ssd lap
0,2,17647,13886,19-01-2025,11-07-2023,7,170716,357,357,14343,4,0,4,512,512,31,Low demand lap
0,4,16843,21242,23-07-2024,23-06-2024,5,409100,358,358,10529,2,2,32,1028,256,41,High storage lap
0,4,14768,16782,30-11-2023,12-06-2024,5,240195,359,359,5528,3,5,16,256,1028,52,Low demand lap
0,4,16955,23285,27-05-2023,11-04-2025,1,97856,360,360,1537,1,1,16,512,2028,52,High ssd lap
0,8,22434,2842,21-01-2024,04-11-2024,3,363846,360,360,6625,4,2,32,256,1028,57,Low demand lap
0,6,12186,3749,04-09-2023,28-02-2025,3,384138,361,361,3738,3,6,8,128,512,52,Low demand lap
0,0,19597,22974,31-05-2024,18-11-2024,3,286080,362,362,9315,4,5,8,64,256,17,Low demand lap
0,6,11522,20828,28-01-2024,06-03-2025,8,627768,363,363,6758,2,0,16,1028,2028,50,High storage lap
0,1,10733,10176,04-07-2024,02-12-2023,5,880075,364,364,10091,0,5,12,128,1028,50,Low demand lap
0,4,1574,11073,04-11-2023,14-05-2024,10,1827570,365,365,4951,3,1,4,256,512,8,Best selling lap
0,6,23166,20289,24-11-2024,09-09-2023,7,521052,366,366,13087,0,2,32,512,256,21,Low demand lap
0,2,96,19074,18-01-2025,26-02-2024,3,195951,366,366,14329,0,4,12,128,2028,55,High ssd lap
0,2,344,9591,03-07-2023,21-03-2024,1,171463,367,367,2333,4,1,8,256,1028,5,Low demand lap
0,1,16878,3593,20-12-2023,19-03-2024,10,1267780,368,368,5904,1,5,32,256,256,18,Best selling lap
0,1,3393,18557,30-03-2023,11-03-2024,8,492656,369,369,199,3,4,8,512,2028,7,High ssd lap
0,3,17755,8237,25-06-2023,19-05-2024,3,483330,370,370,2142,4,7,8,64,1028,59,Low demand lap
0,0,797,18211,29-05-2024,09-03-2025,8,472144,371,371,9283,3,7,8,1028,2028,47,High storage lap
0,3,22278,9979,27-04-2023,19-06-2023,1,174477,372,372,891,4,1,12,512,1028,25,Low demand lap
0,6,21684,2724,26-08-2024,20-06-2024,4,481472,373,373,11195,1,1,12,512,256,21,Low demand lap
0,0,23092,1688,02-04-2024,06-10-2023,7,787605,374,374,8050,0,5,4,128,1028,18,Best selling lap
0,4,7608,23364,22-08-2023,11-03-2025,1,98535,375,375,3414,0,1,16,128,2028,15,High ssd lap
0,2,7117,7963,17-11-2024,05-03-2025,4,636564,376,376,12914,0,4,6,512,2028,27,High ssd lap
0,6,1586,10944,09-08-2024,17-03-2025,1,181807,377,377,10864,0,0,8,64,256,44,Low demand lap
0,1,11091,19233,31-12-2023,14-03-2024,2,132990,378,378,6157,0,4,4,256,256,60,Low demand lap
0,2,9954,20654,18-01-2024,20-09-2023,1,7714,379,379,6564,1,7,4,64,256,39,Low demand lap
0,6,16699,7416,12-03-2024,30-04-2023,10,1549770,380,380,7630,2,0,12,512,512,28,Best selling lap
0,0,19063,3474,04-03-2025,01-02-2025,7,881713,380,380,15329,0,4,16,512,2028,55,High ssd lap
0,6,14277,1943,07-09-2023,09-04-2023,1,114446,381,381,3834,4,2,4,512,256,9,Low demand lap
0,8,3464,23504,25-12-2024,17-01-2024,7,69720,381,381,13777,2,0,8,256,1028,37,Low demand lap
0,8,20953,10559,28-02-2025,24-12-2023,8,1431448,382,382,15222,3,1,4,64,1028,19,Best selling lap
0,4,2309,20952,19-06-2023,29-07-2023,6,47706,383,383,1982,4,3,8,512,2028,37,High ssd lap
0,1,21844,16207,06-01-2024,18-03-2024,3,130290,384,384,6271,0,3,32,128,512,10,Low demand lap
0,6,21124,18580,09-08-2023,01-01-2025,5,308555,385,385,3137,2,3,32,256,2028,58,High ssd lap
0,1,106,11292,26-02-2024,10-02-2024,5,922435,386,386,7292,0,2,4,128,256,8,Low demand lap
0,2,24072,6954,19-05-2023,21-01-2024,3,455220,387,387,1370,2,2,8,128,2028,30,High ssd lap
0,1,65,9121,02-01-2025,15-11-2023,6,1006914,388,388,13932,0,6,12,512,2028,17,High ssd lap
0,2,24876,19283,20-02-2024,05-10-2024,1,66924,389,389,7206,3,1,6,128,512,46,Low demand lap
0,0,14522,21507,07-09-2024,06-03-2025,3,251355,390,390,11485,3,7,16,128,256,36,Low demand lap
0,5,14452,15524,13-05-2024,22-11-2024,5,190745,391,391,8915,3,4,32,64,256,32,Low demand lap
0,6,3172,6220,07-01-2024,18-07-2023,6,877884,392,392,6308,1,6,6,512,256,52,Best selling lap
0,4,10767,19115,09-07-2023,30-03-2025,3,196902,393,393,2449,1,2,32,256,2028,31,High ssd lap
0,2,11552,15410,01-12-2024,05-09-2023,1,37213,393,393,13226,2,6,6,512,2028,42,High ssd lap
0,4,19255,10587,09-08-2023,12-03-2025,1,179164,394,394,3147,4,1,12,512,1028,8,Low demand lap
0,4,7492,6812,09-08-2024,15-01-2024,4,602868,395,395,10870,4,1,4,512,2028,28,High ssd lap
0,0,10805,7312,18-11-2024,14-12-2023,7,1079631,396,396,12939,3,4,6,64,1028,15,Best selling lap
0,1,21021,4445,02-09-2024,21-06-2023,3,399606,397,397,11360,3,0,32,256,256,51,Low demand lap
0,4,10189,15542,11-11-2024,05-03-2024,1,38300,398,398,12806,0,5,32,128,512,33,Low demand lap
0,0,4656,3578,02-08-2023,13-01-2024,9,1139904,399,399,2974,3,7,6,1028,1028,22,Best selling lap
0,8,13435,6354,15-02-2025,25-11-2023,4,589320,400,400,14942,2,0,8,64,2028,18,High ssd lap
0,8,13340,7019,26-08-2024,26-10-2024,4,608556,401,401,11189,4,3,4,256,2028,16,High ssd lap
0,1,7232,19904,27-05-2023,11-11-2023,10,715500,402,402,1538,1,5,12,256,256,39,Low demand lap
0,2,1260,3890,08-11-2024,10-06-2024,3,387258,403,403,12730,0,3,32,64,1028,43,Low demand lap
0,4,9407,19413,03-08-2024,22-06-2024,7,47544,404,404,10735,4,6,4,128,256,48,Low demand lap
0,8,3593,23017,30-01-2025,16-02-2025,2,191254,405,405,14612,4,7,12,512,1028,45,Low demand lap
0,4,18987,2378,29-06-2023,21-12-2023,7,823753,406,406,2230,3,6,4,256,2028,26,High ssd lap
0,6,2212,9221,09-02-2025,20-03-2024,5,842620,407,407,14807,2,0,12,256,1028,58,Low demand lap
0,3,20490,12559,12-06-2024,03-12-2023,10,1940750,408,408,9555,4,6,12,1028,2028,16,Best selling lap
0,1,11106,14568,20-03-2024,23-07-2023,1,30160,409,409,7805,2,1,16,1028,256,41,High storage lap
0,2,10068,3788,26-06-2024,05-05-2023,10,1283840,410,410,9890,2,0,4,1028,2028,32,Best selling lap
0,7,21380,6665,10-08-2023,26-05-2023,1,149679,411,411,3175,4,5,8,128,2028,24,High ssd lap
0,4,3060,5780,02-10-2024,08-08-2023,5,714295,412,412,11993,3,2,12,512,1028,43,Best selling lap
0,2,2915,21333,30-10-2023,09-10-2023,10,825110,413,413,4854,2,6,16,1028,2028,40,High storage lap
0,5,14634,11688,02-12-2023,11-01-2025,1,187430,414,414,5565,0,4,8,128,1028,33,Low demand lap
0,3,738,5619,30-11-2023,07-01-2025,1,141786,415,415,5544,4,4,12,64,2028,15,High ssd lap
0,5,4718,18577,01-06-2024,06-03-2024,1,61686,416,416,9332,1,5,32,64,1028,8,Low demand lap
0,1,6295,16674,02-06-2024,13-10-2024,7,329644,417,417,9372,3,7,8,64,512,20,Low demand lap
0,0,20760,19223,16-02-2025,22-08-2023,6,398436,418,418,14952,0,7,6,256,512,42,Low demand lap
0,5,15570,23211,29-07-2023,03-02-2025,5,486480,419,419,2904,0,6,32,128,512,48,Low demand lap
0,4,13894,19817,09-11-2024,11-06-2023,6,425232,420,420,12766,4,6,4,64,2028,50,High ssd lap
0,1,9522,20847,09-06-2024,19-07-2023,9,70731,421,421,9483,0,3,32,64,256,37,Low demand lap
0,1,2221,20089,26-07-2023,06-11-2024,3,219123,422,422,2845,1,4,16,1028,2028,33,High storage lap
0,1,9812,9964,07-01-2024,09-05-2024,3,523230,423,423,6285,2,7,8,256,1028,54,Low demand lap
0,6,25008,10116,19-05-2024,15-07-2024,5,877840,424,424,9057,2,4,12,256,2028,54,High ssd lap
0,4,15688,18527,26-05-2024,09-11-2024,10,613910,425,425,9210,3,7,16,256,1028,2,Best selling lap
0,4,24293,1759,12-03-2024,17-09-2024,3,339159,426,426,7639,0,0,8,256,2028,53,High ssd lap
0,4,22561,18057,15-12-2023,06-12-2023,6,347298,427,427,5823,2,2,16,64,512,43,Low demand lap
0,8,18786,13523,30-07-2024,27-01-2025,4,85584,428,428,10677,1,6,8,256,1028,58,Low demand lap
0,0,9612,16022,12-07-2023,28-05-2024,6,251580,429,429,2543,1,1,12,128,256,7,Low demand lap
0,1,15585,3079,27-02-2025,15-09-2023,9,110799,430,430,15211,2,5,12,256,256,3,Low demand lap
0,1,653,19284,09-07-2023,23-07-2023,4,267704,431,431,2464,3,3,8,1028,1028,54,High storage lap
0,6,22776,2509,14-02-2025,08-11-2024,6,711672,432,432,14915,3,7,32,64,512,12,Best selling lap
0,4,12234,7262,28-08-2023,04-08-2023,7,1076768,433,433,3579,2,7,6,128,1028,47,Best selling lap
0,1,9509,1657,09-10-2024,09-12-2023,4,449256,434,434,12144,3,0,6,64,2028,40,High ssd lap
0,0,25009,3967,11-02-2024,12-08-2024,6,77790,435,435,7038,0,4,12,64,2028,4,High ssd lap
0,1,820,21973,03-08-2024,26-02-2024,7,611646,436,436,10744,3,3,32,128,512,12,Low demand lap
0,2,4383,10237,09-09-2024,05-12-2023,4,706072,437,437,11535,2,6,12,64,1028,6,Low demand lap
0,4,18303,12944,08-03-2024,09-12-2023,9,1773441,438,438,7544,0,1,32,128,1028,52,Best selling lap
0,6,5921,4373,24-12-2024,09-06-2023,9,1194210,439,439,13764,2,0,12,512,2028,6,Best selling lap
0,4,17831,12669,06-08-2023,13-07-2024,2,38988,440,440,3067,2,2,6,128,2028,52,High ssd lap
0,1,8066,22714,01-08-2023,27-09-2024,8,746632,441,441,2970,2,4,4,128,2028,60,High ssd lap
0,4,24474,10723,18-09-2024,06-08-2023,10,1801040,442,442,11705,1,3,8,256,512,14,Best selling lap
0,0,24952,6317,29-08-2023,02-07-2024,6,882552,443,443,3603,2,5,6,128,2028,56,High ssd lap
0,1,3377,8579,06-08-2024,20-07-2023,5,818620,444,444,10807,0,0,16,128,512,58,Low demand lap
