product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,mobile_customer_id,customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory,cluster
0,7,6632,49232,28-03-2023,08-04-2023,10,492320,19520,19520,13060,0,1,32,128,,11,Gaming phone
0,8,10998,8933,28-03-2023,28-04-2023,2,17866,9140,9140,13360,3,0,4,64,,31,Mid range phone
0,6,21730,51868,28-03-2023,31-03-2023,1,51868,687,687,13807,3,3,4,256,,3,Mid range phone
0,9,6051,56410,28-03-2023,06-05-2023,8,451280,19070,19070,13898,4,1,4,128,,39,Mid range phone
0,13,22407,95367,28-03-2023,30-04-2023,3,286101,15941,15941,14129,3,1,16,64,,33,Mid range phone
0,5,11801,6178,28-03-2023,04-05-2023,8,49424,575,575,14157,4,0,32,1028,,37,Gaming phone
0,0,24300,127981,28-03-2023,05-04-2023,3,383943,1444,1444,14604,0,2,32,1028,,8,Gaming phone
0,5,5045,183814,28-03-2023,11-04-2023,5,919070,20404,20404,14779,2,2,32,512,,14,Gaming phone
0,13,18439,70485,28-03-2023,10-04-2023,9,634365,6004,6004,15295,1,3,16,128,,13,Mid range phone
0,9,23794,173604,28-03-2023,05-05-2023,9,1562436,19035,19035,15454,3,0,6,64,,38,Preimum phone
0,0,8681,56843,29-03-2023,13-05-2023,7,397901,12117,12117,44,0,4,6,256,,45,Mid range phone
0,9,242,164181,29-03-2023,27-04-2023,4,656724,6402,6402,982,2,5,32,512,,29,Gaming phone
0,12,18552,56697,29-03-2023,15-05-2023,2,113394,15876,15876,1035,1,0,16,256,,47,Mid range phone
0,7,12341,47784,29-03-2023,08-04-2023,10,477840,16965,16965,1298,3,1,8,128,,10,Mid range phone
0,13,22129,178607,29-03-2023,23-04-2023,7,1250249,9669,9669,2236,0,3,32,512,,25,Preimum phone
0,8,18630,20716,29-03-2023,18-05-2023,5,103580,13945,13945,2573,0,6,32,512,,50,Gaming phone
0,11,19081,117760,29-03-2023,05-04-2023,10,1177600,708,708,2576,0,2,4,64,,7,Preimum phone
0,1,15405,43201,29-03-2023,10-05-2023,7,302407,1913,1913,2626,1,5,16,64,,42,Mid range phone
0,0,11399,46705,29-03-2023,24-04-2023,3,140115,19283,19283,3230,4,4,12,64,,26,Mid range phone
0,12,634,169333,29-03-2023,31-03-2023,3,507999,15737,15737,4357,2,2,6,64,,2,Mid range phone
0,10,3425,89865,29-03-2023,19-05-2023,7,629055,5340,5340,5061,4,5,32,1028,,51,Gaming phone
0,5,23388,31254,29-03-2023,28-05-2023,8,250032,4446,4446,5945,1,2,16,64,,60,Mid range phone
0,7,734,92660,29-03-2023,21-04-2023,6,555960,20399,20399,7255,3,1,16,256,,23,Mid range phone
0,3,6464,103330,29-03-2023,27-05-2023,1,103330,4421,4421,8106,2,0,32,64,,59,Gaming phone
0,5,2719,173187,29-03-2023,14-04-2023,4,692748,1660,1660,8216,1,3,12,128,,16,Preimum phone
0,10,17918,166078,29-03-2023,04-04-2023,4,664312,66,66,9043,4,4,6,128,,6,Mid range phone
0,3,17624,46685,29-03-2023,22-05-2023,4,186740,18682,18682,9575,3,0,4,64,,54,Mid range phone
0,5,20218,93930,29-03-2023,11-04-2023,7,657510,6477,6477,10254,3,6,16,512,,13,Mid range phone
0,3,6246,165785,29-03-2023,23-05-2023,1,165785,2766,2766,10465,2,1,4,64,,55,Mid range phone
0,10,22832,90324,29-03-2023,11-04-2023,1,90324,12872,12872,11022,4,3,4,256,,13,Mid range phone
0,5,23273,184428,29-03-2023,18-04-2023,1,184428,839,839,11964,3,4,16,512,,20,Mid range phone
0,5,16722,147767,29-03-2023,05-05-2023,7,1034369,5611,5611,12555,3,4,32,1028,,37,Gaming phone
0,9,2933,154975,29-03-2023,06-04-2023,1,154975,16418,16418,12689,0,6,16,64,,8,Mid range phone
0,9,14847,127813,29-03-2023,09-04-2023,1,127813,17375,17375,12907,3,0,12,512,,11,Mid range phone
0,0,2224,22252,29-03-2023,23-05-2023,5,111260,19356,19356,13290,4,4,32,1028,,55,Gaming phone
0,12,10961,41940,29-03-2023,08-04-2023,1,41940,9472,9472,14325,1,6,32,128,,10,Gaming phone
0,11,16201,186053,29-03-2023,24-05-2023,2,372106,1876,1876,14919,0,3,16,128,,56,Mid range phone
0,13,15581,133144,29-03-2023,06-05-2023,4,532576,6870,6870,15410,1,0,16,128,,38,Mid range phone
0,10,18432,140046,30-03-2023,01-05-2023,3,420138,10725,10725,196,4,2,16,1028,,32,High stroage phone
0,12,4314,103073,30-03-2023,14-04-2023,6,618438,11501,11501,223,0,4,4,128,,15,Mid range phone
0,13,10395,185387,30-03-2023,19-04-2023,5,926935,18293,18293,1195,0,6,8,128,,20,Preimum phone
0,10,7421,72459,30-03-2023,08-05-2023,4,289836,21106,21106,1536,0,6,32,256,,39,Gaming phone
0,4,13579,138503,30-03-2023,23-04-2023,10,1385030,5080,5080,2587,3,2,8,64,,24,Preimum phone
0,9,15230,57412,30-03-2023,23-04-2023,9,516708,16525,16525,2770,2,3,16,512,,24,Mid range phone
0,9,7836,31173,30-03-2023,29-05-2023,9,280557,11847,11847,2959,2,1,12,64,,60,Mid range phone
0,4,9867,47816,30-03-2023,08-04-2023,1,47816,11713,11713,3087,3,6,8,64,,9,Mid range phone
0,5,15322,151117,30-03-2023,08-04-2023,4,604468,16229,16229,3571,3,4,4,1028,,9,High stroage phone
0,10,1981,22821,30-03-2023,12-05-2023,4,91284,8731,8731,3839,4,6,12,128,,43,Mid range phone
0,4,7258,181358,30-03-2023,01-05-2023,5,906790,12020,12020,4063,1,4,16,128,,32,Preimum phone
0,6,1235,18221,30-03-2023,30-04-2023,4,72884,10619,10619,4413,3,6,32,1028,,31,Gaming phone
0,12,18449,10861,30-03-2023,04-05-2023,6,65166,12239,12239,4876,4,0,32,512,,35,Gaming phone
0,13,13105,57494,30-03-2023,16-05-2023,10,574940,9309,9309,5026,0,2,8,1028,,47,High stroage phone
0,10,4989,117224,30-03-2023,26-05-2023,8,937792,4937,4937,5202,2,0,12,1028,,57,High stroage phone
0,8,2873,117585,30-03-2023,03-04-2023,10,1175850,13061,13061,5204,1,1,16,64,,4,Preimum phone
0,12,4902,23464,30-03-2023,22-05-2023,4,93856,18101,18101,5377,2,3,6,128,,53,Mid range phone
0,7,16562,62138,30-03-2023,13-05-2023,2,124276,12221,12221,6003,3,5,32,128,,44,Gaming phone
0,12,22230,8491,30-03-2023,02-04-2023,4,33964,19167,19167,6661,3,3,4,256,,3,Mid range phone
0,7,22728,57966,30-03-2023,19-05-2023,6,347796,17584,17584,6843,1,1,4,512,,50,Mid range phone
0,8,8952,137502,30-03-2023,16-05-2023,1,137502,20201,20201,6940,0,5,6,1028,,47,High stroage phone
0,9,8007,152260,30-03-2023,14-04-2023,4,609040,13813,13813,6991,4,6,32,512,,15,Gaming phone
0,4,20220,108447,30-03-2023,11-05-2023,2,216894,11526,11526,8066,4,0,8,512,,42,Mid range phone
0,7,16984,33591,30-03-2023,26-05-2023,1,33591,1888,1888,8270,0,1,8,256,,57,Mid range phone
0,8,12980,79418,30-03-2023,04-04-2023,8,635344,12934,12934,8446,0,0,4,128,,5,Mid range phone
0,12,8561,140656,30-03-2023,06-05-2023,9,1265904,16370,16370,10167,3,3,8,256,,37,Preimum phone
0,5,15174,170883,30-03-2023,20-05-2023,3,512649,15990,15990,11111,1,4,16,512,,51,Mid range phone
0,7,1067,27148,30-03-2023,08-04-2023,1,27148,10931,10931,11113,0,2,6,64,,9,Mid range phone
0,12,11046,117756,30-03-2023,26-05-2023,9,1059804,17300,17300,11238,1,6,12,1028,,57,High stroage phone
0,1,22952,58468,30-03-2023,16-04-2023,8,467744,8191,8191,11290,1,5,12,512,,17,Mid range phone
0,12,22669,56448,30-03-2023,15-04-2023,5,282240,1111,1111,11345,4,6,16,64,,16,Mid range phone
0,9,14846,26720,30-03-2023,17-05-2023,7,187040,16457,16457,11595,0,3,32,512,,48,Gaming phone
0,10,7208,61300,30-03-2023,02-05-2023,3,183900,14782,14782,11612,2,3,4,128,,33,Mid range phone
0,9,23015,151280,30-03-2023,13-04-2023,4,605120,5653,5653,12552,4,0,6,64,,14,Mid range phone
0,0,17676,56763,30-03-2023,25-04-2023,7,397341,11676,11676,12681,3,2,12,256,,26,Mid range phone
0,6,19216,26949,30-03-2023,23-04-2023,2,53898,6951,6951,14288,1,6,6,256,,24,Mid range phone
0,13,1966,148111,30-03-2023,05-04-2023,1,148111,20410,20410,14623,2,2,32,256,,6,Gaming phone
0,8,1679,24111,30-03-2023,19-05-2023,3,72333,486,486,15563,2,1,32,256,,50,Gaming phone
0,12,3408,185661,31-03-2023,03-04-2023,6,1113966,8071,8071,687,0,3,32,128,,3,Gaming phone
0,3,22724,28691,31-03-2023,17-04-2023,1,28691,15161,15161,706,0,2,12,64,,17,Mid range phone
0,5,4551,82191,31-03-2023,08-05-2023,8,657528,9923,9923,937,1,4,4,128,,38,Mid range phone
0,10,7853,21525,31-03-2023,04-04-2023,6,129150,10844,10844,949,2,6,32,64,,4,Gaming phone
0,0,24691,132900,31-03-2023,24-04-2023,6,797400,4168,4168,1373,4,1,16,1028,,24,High stroage phone
0,8,3746,96472,31-03-2023,18-05-2023,7,675304,4112,4112,1396,3,6,12,1028,,48,High stroage phone
0,0,17342,188596,31-03-2023,29-04-2023,1,188596,2332,2332,2313,0,2,16,256,,29,Mid range phone
0,1,11073,121471,31-03-2023,12-04-2023,1,121471,5775,5775,2709,2,6,4,64,,12,Mid range phone
0,8,16289,46988,31-03-2023,24-04-2023,5,234940,13187,13187,3312,2,3,8,1028,,24,High stroage phone
0,11,20334,27201,31-03-2023,24-05-2023,5,136005,3431,3431,3388,1,5,32,64,,54,Gaming phone
0,7,8955,108925,31-03-2023,05-05-2023,1,108925,11407,11407,3861,3,3,32,1028,,35,Gaming phone
0,6,8256,81309,31-03-2023,27-05-2023,10,813090,15479,15479,4293,2,0,16,64,,57,Preimum phone
0,12,9002,168603,31-03-2023,06-04-2023,6,1011618,4330,4330,4907,1,0,8,512,,6,Preimum phone
0,1,24229,56225,31-03-2023,07-04-2023,7,393575,18920,18920,4961,0,6,6,1028,,7,High stroage phone
0,0,15432,165742,31-03-2023,01-04-2023,10,1657420,19439,19439,5040,1,5,4,256,,1,Preimum phone
0,1,12942,34797,31-03-2023,30-05-2023,9,313173,16655,16655,5291,4,0,4,64,,60,Mid range phone
0,12,13419,42745,31-03-2023,04-05-2023,9,384705,7758,7758,5551,3,5,6,256,,34,Mid range phone
0,4,8235,50541,31-03-2023,14-04-2023,9,454869,21373,21373,5796,0,3,4,256,,14,Mid range phone
0,0,2210,138855,31-03-2023,03-04-2023,10,1388550,17144,17144,6121,4,3,32,64,,3,Preimum phone
0,0,21391,150411,31-03-2023,14-04-2023,2,300822,2220,2220,6482,0,1,32,128,,14,Gaming phone
0,9,4199,74658,31-03-2023,03-05-2023,5,373290,10880,10880,8234,1,0,16,1028,,33,High stroage phone
0,6,16713,127661,31-03-2023,11-04-2023,3,382983,20857,20857,8697,3,2,16,64,,11,Mid range phone
0,4,9356,65362,31-03-2023,14-04-2023,5,326810,11129,11129,9061,4,3,12,64,,14,Mid range phone
0,9,8259,172128,31-03-2023,06-04-2023,6,1032768,4841,4841,9872,0,4,12,128,,6,Preimum phone
0,1,7477,102741,31-03-2023,22-04-2023,7,719187,11230,11230,10125,3,1,12,1028,,22,High stroage phone
0,12,11710,149460,31-03-2023,07-04-2023,9,1345140,4119,4119,10299,4,6,32,1028,,7,Preimum phone
0,5,3812,33248,31-03-2023,24-05-2023,3,99744,14983,14983,10759,0,1,6,64,,54,Mid range phone
0,1,6730,33800,31-03-2023,15-04-2023,1,33800,14768,14768,11331,4,4,6,1028,,15,High stroage phone
0,9,728,41949,31-03-2023,25-05-2023,4,167796,16020,16020,11402,1,3,12,1028,,55,High stroage phone
0,12,20712,91454,31-03-2023,05-05-2023,2,182908,2161,2161,12446,1,3,12,256,,35,Mid range phone
0,13,17969,23859,31-03-2023,12-04-2023,7,167013,13976,13976,12517,1,4,12,128,,12,Mid range phone
0,1,8702,31406,31-03-2023,07-04-2023,5,157030,14846,14846,13002,3,6,4,128,,7,Mid range phone
0,7,2663,180083,31-03-2023,25-05-2023,3,540249,18608,18608,13261,3,0,16,128,,55,Mid range phone
0,8,15420,23042,31-03-2023,01-04-2023,4,92168,5973,5973,13343,1,3,8,128,,1,Mid range phone
0,5,17728,40101,31-03-2023,13-04-2023,4,160404,17956,17956,13449,4,4,32,64,,13,Gaming phone
0,8,7265,194722,31-03-2023,09-05-2023,4,778888,5642,5642,13735,4,6,6,512,,39,Preimum phone
0,5,5774,186490,31-03-2023,18-04-2023,3,559470,13881,13881,15375,0,4,12,1028,,18,High stroage phone
0,1,8936,169311,01-04-2023,13-05-2023,6,1015866,13990,13990,210,1,2,12,1028,,42,High stroage phone
0,5,5140,126435,01-04-2023,24-04-2023,8,1011480,4241,4241,1315,1,1,16,128,,23,Preimum phone
0,13,23212,191584,01-04-2023,10-04-2023,6,1149504,6149,6149,1395,3,5,8,1028,,9,Preimum phone
0,5,21807,190567,01-04-2023,28-05-2023,10,1905670,4558,4558,1447,4,4,8,128,,57,Preimum phone
0,5,7038,173767,01-04-2023,26-04-2023,10,1737670,19710,19710,1558,1,2,16,256,,25,Preimum phone
0,0,545,105023,01-04-2023,19-04-2023,10,1050230,1524,1524,2041,0,3,16,512,,18,Preimum phone
0,0,19449,103198,01-04-2023,19-04-2023,7,722386,13458,13458,3685,1,3,12,1028,,18,High stroage phone
0,1,16078,181005,01-04-2023,31-05-2023,3,543015,16263,16263,4294,2,2,8,128,,60,Mid range phone
0,9,1211,91431,01-04-2023,16-04-2023,8,731448,6544,6544,4601,1,6,4,128,,15,Mid range phone
0,12,10000,136494,01-04-2023,02-04-2023,4,545976,10992,10992,4617,4,1,8,128,,1,Mid range phone
0,12,16733,128767,01-04-2023,31-05-2023,6,772602,10737,10737,4772,3,5,16,1028,,60,High stroage phone
0,1,3870,44717,01-04-2023,11-05-2023,8,357736,19300,19300,4872,0,6,8,1028,,40,High stroage phone
0,0,8419,33587,01-04-2023,31-05-2023,4,134348,7402,7402,5008,1,0,8,128,,60,Mid range phone
0,6,12561,100281,01-04-2023,26-05-2023,1,100281,12488,12488,5618,2,2,8,512,,55,Mid range phone
0,0,8087,182232,01-04-2023,28-05-2023,9,1640088,15882,15882,5762,1,3,6,1028,,57,Preimum phone
0,5,22118,52321,01-04-2023,23-04-2023,7,366247,11706,11706,7932,1,0,6,1028,,22,High stroage phone
0,5,12335,193869,01-04-2023,17-04-2023,4,775476,6073,6073,8415,4,4,6,128,,16,Preimum phone
0,5,14736,194737,01-04-2023,26-05-2023,3,584211,17076,17076,8556,1,2,12,1028,,55,High stroage phone
0,8,1166,163839,01-04-2023,12-04-2023,5,819195,19412,19412,8566,4,0,8,64,,11,Preimum phone
0,5,15302,15293,01-04-2023,07-04-2023,6,91758,2962,2962,8886,4,4,12,128,,6,Mid range phone
0,10,6202,27884,01-04-2023,08-04-2023,6,167304,8368,8368,9324,3,3,6,256,,7,Mid range phone
0,0,6526,10307,01-04-2023,06-04-2023,3,30921,3840,3840,9359,4,6,32,128,,5,Gaming phone
0,4,24035,69859,01-04-2023,24-04-2023,10,698590,6215,6215,10094,0,0,8,512,,23,Preimum phone
0,10,20333,101058,01-04-2023,07-04-2023,5,505290,3645,3645,10554,2,3,12,128,,6,Mid range phone
0,8,18475,97449,01-04-2023,12-04-2023,9,877041,14077,14077,10983,3,0,32,1028,,11,Gaming phone
0,10,14485,141280,01-04-2023,06-05-2023,6,847680,2654,2654,11142,1,6,32,128,,35,Gaming phone
0,3,11779,132653,01-04-2023,01-05-2023,2,265306,5487,5487,12010,4,4,6,64,,30,Mid range phone
0,3,0,104004,01-04-2023,28-05-2023,2,208008,18420,18420,12091,3,6,6,512,,57,Mid range phone
0,9,19693,199515,01-04-2023,25-04-2023,7,1396605,5634,5634,12280,1,5,8,1028,,24,Preimum phone
0,3,22752,40457,01-04-2023,27-05-2023,10,404570,19749,19749,12315,4,2,8,128,,56,Mid range phone
0,8,20370,109299,01-04-2023,25-04-2023,10,1092990,17515,17515,12384,1,6,32,128,,24,Gaming phone
0,12,3797,52807,01-04-2023,07-05-2023,8,422456,3633,3633,12602,0,3,4,1028,,36,High stroage phone
0,5,935,173798,01-04-2023,24-04-2023,10,1737980,19603,19603,14492,0,1,8,64,,23,Preimum phone
0,12,24236,168197,01-04-2023,28-05-2023,1,168197,21772,21772,15412,0,0,6,512,,57,Mid range phone
0,8,3690,192365,02-04-2023,26-04-2023,6,1154190,21350,21350,85,0,6,12,128,,24,Preimum phone
0,8,6900,152850,02-04-2023,08-05-2023,2,305700,18572,18572,1390,4,1,32,256,,36,Gaming phone
0,9,15828,97274,02-04-2023,27-05-2023,1,97274,10275,10275,2717,1,1,16,128,,55,Mid range phone
0,0,3523,23723,02-04-2023,12-05-2023,3,71169,15411,15411,3149,0,6,4,512,,40,Mid range phone
0,0,12015,150005,02-04-2023,22-04-2023,1,150005,11951,11951,3316,0,1,16,512,,20,Mid range phone
0,4,2532,185046,02-04-2023,14-04-2023,3,555138,19736,19736,3324,1,1,32,256,,12,Gaming phone
0,6,13427,51106,02-04-2023,21-04-2023,5,255530,19111,19111,3358,3,5,32,256,,19,Gaming phone
0,4,6220,156327,02-04-2023,16-04-2023,1,156327,13805,13805,3878,0,1,32,512,,14,Gaming phone
0,12,11929,142810,02-04-2023,19-05-2023,5,714050,15781,15781,4004,4,3,16,1028,,47,High stroage phone
0,10,748,44985,02-04-2023,23-05-2023,10,449850,2651,2651,4065,0,2,12,64,,51,Mid range phone
0,7,9242,73449,02-04-2023,04-04-2023,4,293796,5291,5291,4692,4,2,16,256,,2,Mid range phone
0,9,20461,188709,02-04-2023,12-05-2023,8,1509672,12730,12730,5677,4,3,4,64,,40,Preimum phone
0,12,1137,77722,02-04-2023,06-05-2023,10,777220,10906,10906,5956,4,0,12,512,,34,Preimum phone
0,8,21977,146852,02-04-2023,19-04-2023,6,881112,3186,3186,6621,0,2,16,1028,,17,High stroage phone
0,5,6802,64466,02-04-2023,27-05-2023,7,451262,3812,3812,6669,2,5,32,256,,55,Gaming phone
0,6,793,158698,02-04-2023,20-04-2023,6,952188,11491,11491,6913,1,1,16,256,,18,Preimum phone
0,13,9554,143182,02-04-2023,21-05-2023,9,1288638,3776,3776,7223,0,3,12,1028,,49,Preimum phone
0,13,23629,35891,02-04-2023,09-05-2023,5,179455,14490,14490,7785,4,6,4,1028,,37,High stroage phone
0,4,22307,91894,02-04-2023,06-05-2023,1,91894,49,49,9069,4,4,6,64,,34,Mid range phone
0,10,20153,89489,02-04-2023,03-04-2023,5,447445,20024,20024,9432,0,4,6,1028,,1,High stroage phone
0,13,2946,75366,02-04-2023,01-06-2023,4,301464,868,868,9482,0,3,16,128,,60,Mid range phone
0,10,3188,107341,02-04-2023,31-05-2023,10,1073410,14107,14107,9719,4,1,8,1028,,59,Preimum phone
0,4,23111,115892,02-04-2023,15-04-2023,3,347676,10433,10433,10685,3,6,12,64,,13,Mid range phone
0,12,9131,123474,02-04-2023,25-05-2023,7,864318,12353,12353,10772,1,0,16,128,,53,Preimum phone
0,3,6868,189169,02-04-2023,03-05-2023,6,1135014,20029,20029,11729,0,2,32,128,,31,Gaming phone
0,10,4039,195523,02-04-2023,19-04-2023,9,1759707,20311,20311,12046,1,1,4,512,,17,Preimum phone
0,8,24666,11050,02-04-2023,17-05-2023,1,11050,3555,3555,12210,2,6,12,1028,,45,High stroage phone
0,8,23518,137376,02-04-2023,15-04-2023,2,274752,5739,5739,12988,4,2,16,64,,13,Mid range phone
0,4,24876,83723,02-04-2023,22-04-2023,4,334892,20739,20739,13461,1,3,4,256,,20,Mid range phone
0,0,19915,26446,02-04-2023,31-05-2023,3,79338,10921,10921,13848,4,0,12,1028,,59,High stroage phone
0,1,14731,165411,02-04-2023,17-05-2023,6,992466,21176,21176,14862,2,6,6,128,,45,Preimum phone
0,8,21194,157268,03-04-2023,08-05-2023,2,314536,5488,5488,1364,2,6,12,128,,35,Mid range phone
0,5,8482,14583,03-04-2023,15-05-2023,9,131247,10966,10966,1529,0,3,6,256,,42,Mid range phone
0,3,7608,112533,03-04-2023,15-04-2023,7,787731,9415,9415,2008,3,0,4,256,,12,Preimum phone
0,0,23284,15966,03-04-2023,21-05-2023,3,47898,2773,2773,3037,2,6,16,512,,48,Mid range phone
0,3,12707,84801,03-04-2023,09-05-2023,8,678408,8331,8331,3495,4,5,16,256,,36,Mid range phone
0,10,24819,184991,03-04-2023,15-04-2023,2,369982,6309,6309,4553,4,1,32,256,,12,Gaming phone
0,9,18178,26232,03-04-2023,24-05-2023,8,209856,17418,17418,4762,0,1,16,512,,51,Mid range phone
0,1,24551,15637,03-04-2023,24-05-2023,9,140733,7334,7334,4924,0,2,6,1028,,51,High stroage phone
0,0,23969,51251,03-04-2023,19-04-2023,9,461259,15796,15796,5939,2,6,4,256,,16,Mid range phone
0,1,23813,22053,03-04-2023,02-05-2023,1,22053,3408,3408,6068,3,5,8,128,,29,Mid range phone
0,8,6431,157036,03-04-2023,10-04-2023,8,1256288,11156,11156,7226,0,4,4,128,,7,Preimum phone
0,1,791,107042,03-04-2023,21-04-2023,8,856336,18360,18360,7392,1,4,16,1028,,18,High stroage phone
0,11,17806,126700,03-04-2023,10-05-2023,8,1013600,20501,20501,8054,1,2,12,128,,37,Preimum phone
0,8,12140,75767,03-04-2023,20-05-2023,5,378835,8599,8599,8997,0,1,6,64,,47,Mid range phone
0,9,12,99913,03-04-2023,03-05-2023,10,999130,17943,17943,9039,3,2,6,128,,30,Preimum phone
0,0,11244,14096,03-04-2023,05-04-2023,5,70480,7175,7175,9115,2,3,8,1028,,2,High stroage phone
0,0,21873,119731,03-04-2023,14-05-2023,10,1197310,17366,17366,11065,4,2,16,256,,41,Preimum phone
0,7,14223,177955,03-04-2023,12-04-2023,10,1779550,12211,12211,11236,0,6,12,1028,,9,Preimum phone
0,2,17958,148563,03-04-2023,07-05-2023,1,148563,539,539,11242,1,0,32,256,,34,Gaming phone
0,9,18108,190087,03-04-2023,18-05-2023,8,1520696,1114,1114,11372,2,6,12,64,,45,Preimum phone
0,5,18929,26089,03-04-2023,26-05-2023,3,78267,7938,7938,11913,4,5,12,64,,53,Mid range phone
0,8,16145,142308,03-04-2023,27-04-2023,5,711540,94,94,11930,2,1,4,256,,24,Mid range phone
0,8,8678,62743,03-04-2023,15-05-2023,6,376458,19812,19812,12436,2,3,32,1028,,42,Gaming phone
0,13,9954,41681,03-04-2023,04-04-2023,1,41681,18137,18137,12649,0,6,12,256,,1,Mid range phone
0,11,23863,55744,03-04-2023,02-05-2023,9,501696,8740,8740,13055,2,6,12,512,,29,Mid range phone
0,5,8902,191715,03-04-2023,28-04-2023,1,191715,11667,11667,13300,2,0,16,64,,25,Mid range phone
0,5,14543,50187,03-04-2023,17-04-2023,3,150561,13791,13791,13968,3,5,6,512,,14,Mid range phone
0,2,11132,194221,03-04-2023,02-05-2023,8,1553768,15605,15605,15300,1,4,16,64,,29,Preimum phone
0,5,8133,27168,04-04-2023,19-05-2023,4,108672,20870,20870,1388,0,3,32,64,,45,Gaming phone
0,13,23946,72773,04-04-2023,07-04-2023,4,291092,9751,9751,1760,4,4,6,128,,3,Mid range phone
0,1,15117,81831,04-04-2023,30-05-2023,10,818310,20539,20539,1856,1,5,6,128,,56,Preimum phone
0,0,10831,107268,04-04-2023,03-06-2023,10,1072680,5369,5369,2093,0,4,12,256,,60,Preimum phone
0,0,6462,153044,04-04-2023,11-04-2023,3,459132,11767,11767,2194,0,0,16,1028,,7,High stroage phone
0,12,14835,196413,04-04-2023,31-05-2023,4,785652,13021,13021,2658,3,4,4,128,,57,Preimum phone
0,7,16756,57937,04-04-2023,15-04-2023,9,521433,1882,1882,2704,1,1,6,256,,11,Mid range phone
0,12,7230,11927,04-04-2023,03-06-2023,8,95416,16761,16761,2713,2,6,32,128,,60,Gaming phone
0,3,21195,146645,04-04-2023,30-05-2023,7,1026515,15905,15905,3702,4,4,32,256,,56,Gaming phone
0,9,9596,78742,04-04-2023,11-04-2023,1,78742,2563,2563,4725,1,3,16,1028,,7,High stroage phone
0,0,20907,43647,04-04-2023,12-04-2023,8,349176,9265,9265,4747,2,1,4,512,,8,Mid range phone
0,11,9400,80512,04-04-2023,09-05-2023,9,724608,12836,12836,5053,2,4,12,256,,35,Preimum phone
0,7,24944,75605,04-04-2023,10-05-2023,10,756050,7771,7771,6232,2,2,32,512,,36,Gaming phone
0,11,3591,112331,04-04-2023,04-05-2023,2,224662,7177,7177,6642,2,4,12,512,,30,Mid range phone
0,0,16432,133629,04-04-2023,16-05-2023,4,534516,5182,5182,6852,2,2,4,64,,42,Mid range phone
0,12,11266,168711,04-04-2023,27-04-2023,5,843555,3931,3931,6978,4,5,12,256,,23,Preimum phone
0,12,15305,105006,04-04-2023,16-05-2023,5,525030,10645,10645,7371,3,1,32,256,,42,Gaming phone
0,0,14502,107094,04-04-2023,22-05-2023,9,963846,11128,11128,7658,3,0,6,256,,48,Preimum phone
0,11,546,187654,04-04-2023,03-06-2023,6,1125924,10457,10457,7918,0,4,4,64,,60,Preimum phone
0,0,23881,34803,04-04-2023,21-04-2023,6,208818,19059,19059,8382,3,2,16,512,,17,Mid range phone
0,12,10965,67821,04-04-2023,26-05-2023,4,271284,15474,15474,8939,0,0,16,256,,52,Mid range phone
0,9,6559,162603,04-04-2023,06-04-2023,4,650412,9676,9676,9627,0,5,4,512,,2,Mid range phone
